name,latitude,longitude
starbucks,31.72837694,119.9427926
starbucks,31.29261939,120.6263595
starbucks,23.141745,113.343266
starbucks,39.90932764,116.4130004
starbucks,30.24149522,120.2111095
starbucks,29.86195008,121.593609
starbucks,30.73192978,114.2573512
starbucks,34.191868,117.188705
starbucks,30.16262269,120.0706422
starbucks,30.623375,114.261371
starbucks,31.15484356,121.3497464
starbucks,37.89953656,112.594971
starbucks,34.77504148,113.6956584
starbucks,34.24732306,108.9971668
starbucks,23.131177,113.257365
starbucks,30.275137,120.126199
starbucks,22.51126683,113.385246
starbucks,31.17169403,121.3774198
starbucks,32.94509157,117.3630048
starbucks,41.74545822,123.4024651
starbucks,31.2552861,121.6116373
starbucks,32.20454708,119.4527739
starbucks,29.87032356,121.5521751
starbucks,22.54711914,114.1212769
starbucks,34.205435,108.963054
starbucks,30.73631205,103.9925265
starbucks,36.68357198,117.0635587
starbucks,28.2416098,112.9563435
starbucks,37.54810421,121.2538206
starbucks,31.94787043,119.1669244
starbucks,26.89441961,112.6012223
starbucks,32.291994,120.7697225
starbucks,31.13187295,121.3637363
starbucks,23.043918,113.156565
starbucks,31.11488521,121.5691237
starbucks,22.23219661,113.5503082
starbucks,30.47828496,114.3867692
starbucks,22.65124671,114.0656269
starbucks,45.76006329,126.6059363
starbucks,23.12873136,113.2438687
starbucks,31.6018545,120.7779322
starbucks,30.326364,120.18168
starbucks,22.52251626,113.9392311
starbucks,30.75180269,120.717553
starbucks,22.83713808,113.2551939
starbucks,39.05088,115.912544
starbucks,31.31500423,120.7412524
starbucks,38.91599656,121.6377402
starbucks,30.23782462,120.2093374
starbucks,22.54140111,114.1110528
starbucks,23.006107,113.348732
starbucks,31.19615,121.76437
starbucks,39.86195988,116.4395538
starbucks,43.84190949,125.243454
starbucks,35.06680342,118.3324867
starbucks,31.96055875,120.6377192
starbucks,36.063291,120.397266
starbucks,30.62682422,104.0101459
starbucks,19.9783914,110.277985
starbucks,31.00560634,121.2339077
starbucks,39.90690631,116.3515342
starbucks,31.31383773,121.6056808
starbucks,30.6256,103.989194
starbucks,30.227289,120.169086
starbucks,30.651731,104.066889
starbucks,28.10976721,120.9817612
starbucks,26.056808,119.285026
starbucks,34.49816588,109.4930935
starbucks,31.20641899,121.3986893
starbucks,31.23492432,121.473877
starbucks,22.54404829,114.0859517
starbucks,22.53649049,114.0520001
starbucks,23.126057,113.3196294
starbucks,30.68419514,104.0530533
starbucks,31.31624162,120.6821558
starbucks,31.58959,120.307091
starbucks,26.14535469,119.1381884
starbucks,39.98302586,116.3151574
starbucks,22.59394723,114.1317581
starbucks,30.27728874,120.1557797
starbucks,34.2095308,108.974642
starbucks,36.83763389,118.0268171
starbucks,31.269373,121.171837
starbucks,23.02433682,113.1678269
starbucks,43.884815,126.56598
starbucks,31.2110718,121.6513495
starbucks,24.47995884,118.0319699
starbucks,30.18793073,120.2639877
starbucks,30.227414,120.200309
starbucks,31.92390785,120.9618792
starbucks,32.015629,119.107468
starbucks,22.610374,114.029649
starbucks,31.232999,121.474106
starbucks,31.19754,121.48196
starbucks,31.2421146,121.509638
starbucks,30.7402432,120.7954899
starbucks,38.97884451,117.3749471
starbucks,33.32100602,120.1796891
starbucks,31.140257,121.513527
starbucks,39.93398737,119.6043169
starbucks,28.198895,112.970126
starbucks,22.55706122,114.070884
starbucks,22.988812,113.268341
starbucks,31.242977,121.472054
starbucks,31.193266,121.43972
starbucks,31.20311807,121.4939666
starbucks,31.15170748,121.8100548
starbucks,31.29086644,121.488548
starbucks,39.14596791,117.1730194
starbucks,39.01554322,117.6692123
starbucks,30.57581289,104.060441
starbucks,30.18597963,120.1953537
starbucks,30.170648,120.266377
starbucks,39.62591541,118.1810693
starbucks,31.03290718,121.2167804
starbucks,41.632732,123.493526
starbucks,31.73391997,119.9485247
starbucks,31.96861864,120.8927575
starbucks,31.13378556,121.3976046
starbucks,30.21224796,115.0859192
starbucks,34.223236,117.19516
starbucks,23.06354382,113.1722581
starbucks,22.51206139,113.9256778
starbucks,30.230243,120.192449
starbucks,41.80207677,123.4648753
starbucks,26.06111042,119.287523
starbucks,31.278322,120.51725
starbucks,22.22428732,113.5097368
starbucks,31.19838741,121.4152222
starbucks,31.35357097,120.5462279
starbucks,30.32058142,120.0922179
starbucks,31.22199647,121.3533211
starbucks,29.70194354,115.9719141
starbucks,22.55209014,113.9801756
starbucks,23.011442,113.107508
starbucks,36.64300593,101.7163438
starbucks,29.509977,106.516727
starbucks,31.25609,121.41995
starbucks,22.54158396,113.9518583
starbucks,30.19111778,120.1912343
starbucks,23.125195,113.345081
starbucks,30.65346716,120.547523
starbucks,39.94857296,116.8647933
starbucks,30.319368,120.26033
starbucks,31.27135716,121.4110869
starbucks,30.237492,120.436451
starbucks,31.20124346,121.3089621
starbucks,22.55280069,114.2390746
starbucks,37.819654,112.562914
starbucks,31.0729,121.32139
starbucks,40.04804728,116.318028
starbucks,31.2173599,121.4840934
starbucks,23.1308761,113.2707752
starbucks,23.0753395,114.4494295
starbucks,31.32052652,120.7033582
starbucks,31.29338767,120.5503993
starbucks,29.583578,106.592585
starbucks,31.16614289,121.4575837
starbucks,34.338344,108.937126
starbucks,29.52902089,106.5127108
starbucks,30.299157,120.325885
starbucks,18.253206,109.514001
starbucks,30.63032835,114.2038411
starbucks,22.58964678,113.9727989
starbucks,34.263416,117.1493
starbucks,24.872746,118.638458
starbucks,30.54138,104.074005
starbucks,31.324362,120.71848
starbucks,32.0448,118.740906
starbucks,23.118427,113.331429
starbucks,34.66903824,112.4349757
starbucks,30.27146987,120.1626008
starbucks,32.33637822,118.8385856
starbucks,23.13260909,113.3262244
starbucks,29.87643479,121.5655252
starbucks,36.30593065,120.4216361
starbucks,28.65486923,121.2615168
starbucks,30.321928,120.180177
starbucks,31.09215318,121.3862012
starbucks,22.58104873,113.9444755
starbucks,38.91117078,121.5885544
starbucks,30.27647665,120.1635136
starbucks,34.337734,108.945877
starbucks,31.225594,121.498512
starbucks,30.32686037,120.174831
starbucks,18.3084242,109.4114883
starbucks,34.72151703,113.7535089
starbucks,39.11637698,117.2091356
starbucks,33.59900283,119.0478745
starbucks,30.25933827,119.9504122
starbucks,39.89310554,116.4475762
starbucks,31.2704484,121.4787354
starbucks,31.27130256,121.4733403
starbucks,34.22462579,108.8867402
starbucks,32.39446643,119.4384938
starbucks,35.05617244,118.3427525
starbucks,22.51721467,113.9352351
starbucks,30.29450068,120.1469066
starbucks,30.55669283,104.0536444
starbucks,21.97541438,108.6276895
starbucks,36.66158096,116.9926146
starbucks,30.29227485,120.0696015
starbucks,23.133188,113.249136
starbucks,39.387747,117.059474
starbucks,22.48352179,113.9153686
starbucks,38.93168,121.606483
starbucks,23.05753701,113.0525404
starbucks,28.89498628,105.409162
starbucks,22.96795584,113.3468056
starbucks,39.92517244,116.6003788
starbucks,31.21412644,121.6570369
starbucks,40.65835056,109.8530453
starbucks,22.01468889,100.7664943
starbucks,31.93357868,118.8894188
starbucks,30.05318196,120.8447728
starbucks,22.809205,113.687004
starbucks,39.13836334,117.1726695
starbucks,39.91418008,116.4701575
starbucks,31.44517602,121.1084586
starbucks,31.0168803,121.1974117
starbucks,39.907505,116.446134
starbucks,30.58168172,104.0565305
starbucks,40.00927952,116.3815571
starbucks,31.239899,121.524796
starbucks,28.115227,121.226433
starbucks,32.092252,118.917169
starbucks,23.13165973,113.3066985
starbucks,31.68221099,118.5097382
starbucks,39.99141146,116.4067607
starbucks,25.067873,102.723952
starbucks,31.23395853,121.4531085
starbucks,31.57173347,120.3030558
starbucks,31.26439861,121.537641
starbucks,30.26806792,120.1642063
starbucks,31.2708418,121.4145652
starbucks,24.51091373,118.0974942
starbucks,22.63441596,114.0590472
starbucks,31.26698749,120.8654784
starbucks,31.1958206,121.4231135
starbucks,30.57816163,114.2928025
starbucks,28.58536474,121.3679344
starbucks,31.42107622,120.6441575
starbucks,31.21751312,121.5319247
starbucks,36.06361423,103.8622034
starbucks,39.09492459,117.1754
starbucks,30.65250844,104.0831637
starbucks,23.12638285,113.2829986
starbucks,30.09292097,120.5097038
starbucks,36.06034078,120.3953249
starbucks,23.01862196,114.0980172
starbucks,31.26634647,121.6083215
starbucks,29.51520102,106.5182437
starbucks,32.04927253,120.8610511
starbucks,31.247002,121.674067
starbucks,31.2002621,121.429089
starbucks,39.9818062,116.3566303
starbucks,31.17289107,121.7394161
starbucks,31.993475,118.729668
starbucks,34.29012787,108.8307171
starbucks,23.235678,113.292396
starbucks,32.39491848,119.9044751
starbucks,32.50956687,120.1439411
starbucks,33.55152158,119.1224442
starbucks,30.28533127,120.1675183
starbucks,31.30255,120.632496
starbucks,32.3695278,120.5773981
starbucks,32.17751041,120.0166633
starbucks,39.12808142,117.1998702
starbucks,32.12215907,118.8340661
starbucks,39.95820799,116.2880355
starbucks,41.82615166,123.4136349
starbucks,22.72456911,114.2481021
starbucks,39.98859637,116.3046813
starbucks,39.98819024,116.4211313
starbucks,30.33488289,120.1114672
starbucks,39.08087176,117.2423163
starbucks,40.04678658,116.3572097
starbucks,34.235436,108.892603
starbucks,22.98089578,113.344295
starbucks,25.084902,117.020248
starbucks,22.55657077,114.0689313
starbucks,23.64969862,116.610201
starbucks,43.89168046,125.3239265
starbucks,30.27499234,120.1942749
