StoreName,CityName,StreetAddress1,StreetAddress3,latitude,longitude,province,cityE
川沙绿地铂骊酒店店,上海市,上海市上海市,上海市浦东新区川沙路5500号1楼大堂,31.18441271,121.6994759,Shanghai,Shanghai
松江创新生活广场店,上海市,上海市上海市,上海市松江区莘砖公路328号32栋楼创新广场第1层,31.09296286,121.3240492,Shanghai,Shanghai
神州智慧天地店,上海市,上海市上海市,上海长宁区天山西路567号神州智慧天地裙房1层R106号,31.21806136,121.3567869,Shanghai,Shanghai
金桥国际店,上海市,上海市上海市,上海市浦东新区张杨路3611弄2号212、213、214、217、218室,31.25651876,121.5796662,Shanghai,Shanghai
上海浦东机场S2国内店,上海市,上海市上海市,上海浦东国际机场S2卫星厅国内出发、到达混流禁区6.9米层17号标段,31.134627,121.815359,Shanghai,Shanghai
118广场店,上海市,上海市上海市,上海市普陀区金沙江路1685号-4区星巴克咖啡（金字塔建筑）,31.23237146,121.3783758,Shanghai,Shanghai
南翔五彩城店,上海市,上海市上海市,上海市嘉定区宝翔路801号118单元,31.31133997,121.3178098,Shanghai,Shanghai
上海village店,上海市,上海市上海市,上海市浦东新区申迪东路88号D5单元,31.138994,121.679135,Shanghai,Shanghai
建发国际大厦店,上海市,上海市上海市,上海市杨浦区秦皇岛路58号1室,31.25131279,121.5164731,Shanghai,Shanghai
淮海东路店,上海市,上海市上海市,上海市黄埔区淮海东路68号1楼,31.226366,121.481323,Shanghai,Shanghai
东方国信店,上海市,上海市上海市,上海市长宁区福泉北路388号1号办公楼（B座）1楼102室,31.230316,121.356003,Shanghai,Shanghai
城隍珠宝店,上海市,上海市上海市,上海市黄浦区丽水路88号1F116单元,31.228176,121.4902717,Shanghai,Shanghai
真如星光耀广场店,上海市,上海市上海市,上海市普陀区曹杨路1888弄2号楼第1层的D02单元,31.257235,121.406715,Shanghai,Shanghai
近铁虹桥中心店,上海市,上海市上海市,上海市闵行区合川路3111号,31.17915692,121.3799357,Shanghai,Shanghai
东方渔人码头店,上海市,上海市上海市,上海市杨浦区杨树浦路1072号1楼101-1室,31.25198877,121.5316329,Shanghai,Shanghai
珠江创意中心店,上海市,上海市上海市,上海市静安区灵石路695号3号楼1楼大堂,31.28421198,121.4497043,Shanghai,Shanghai
1933老场坊店,上海市,上海市上海市,上海市虹口区沙泾路10号1-103单元,31.25475317,121.4919019,Shanghai,Shanghai
宏伊广场店,上海市,上海市上海市,上海市黄浦区南京东路299号2楼S-215单元,31.23695976,121.4845505,Shanghai,Shanghai
上海龙湖华泾天街店,上海市,上海市上海市,上海市徐汇区华泾路459号1楼A-1F-09、A-1F-10单元,31.11956593,121.4560837,Shanghai,Shanghai
万象城LG店,上海市,上海市上海市,上海市闵行区吴中路1599号LG101号商铺,31.17003247,121.3668603,Shanghai,Shanghai
市北高新园区店,上海市,上海市上海市,上海市静安区江场三路158号1层,31.29369113,121.4366484,Shanghai,Shanghai
文通大厦店,上海市,上海市上海市,上海市杨浦区昆明路739号一楼101单元,31.26341824,121.5156759,Shanghai,Shanghai
上海传奇店,上海市,上海市上海市,上海市浦东新区碧波路635号104 1F24-23B室,31.20077425,121.5852833,Shanghai,Shanghai
上海新郁路店,上海市,上海市上海市,"上海市嘉定区新郁路258号101,102,103室",31.245104,121.3590628,Shanghai,Shanghai
上海盛源生活广场店,上海市,上海市上海市,上海市静安区柳营路763、771、777、783、787、789号,31.263878,121.45513,Shanghai,Shanghai
上海虹桥中骏广场店,上海市,上海市上海市,上海市闵行区申长路1688弄5幢6号101室,31.21254454,121.3147259,Shanghai,Shanghai
上海虹桥丽宝广场店,上海市,上海市上海市,上海市闵行区锡虹路399号,31.19569822,121.310966,Shanghai,Shanghai
上海南翔印象城1F店,上海市,上海市上海市,上海市嘉定区陈翔公路2299号,31.30586632,121.3066943,Shanghai,Shanghai
上海美兰湖风情街店,上海市,上海市上海市,上海市宝山区罗芬路689弄53号,31.40005913,121.3566434,Shanghai,Shanghai
上海浦商百货店,上海市,上海市上海市,上海市浦东新区博山东路88号1层16-17号商铺,31.24762646,121.5606469,Shanghai,Shanghai
上海博隆商业广场店,上海市,上海市上海市,上海市青浦区华腾路326.328.330号一层,31.23753257,121.2296162,Shanghai,Shanghai
上海森兰花园城店,上海市,上海市上海市,上海市浦东新区启帆路517号一层L135,31.313103,121.591271,Shanghai,Shanghai
上海金平路店,上海市,上海市上海市,上海市闵行区金平路517、519、521号,31.01601457,121.409955,Shanghai,Shanghai
上海平凉路店,上海市,上海市上海市,上海市杨浦区平凉路913号一层、915号一层,31.25984336,121.5294099,Shanghai,Shanghai
上海文通国际广场店,上海市,上海市上海市,上海市杨浦区平凉路2323号,31.27445387,121.5500511,Shanghai,Shanghai
上海佳纷天地店,上海市,上海市上海市,上海市民生路1188号,31.22697704,121.5483034,Shanghai,Shanghai
上海上南路店,上海市,上海市上海市,上海市浦东新区上南路1567号,31.16974789,121.4968908,Shanghai,Shanghai
上海环球都会广场店,上海市,上海市上海市,上海市浦东新区上海市耀元路58号2#楼1层01商铺,31.16989293,121.4720396,Shanghai,Shanghai
复旦大学上海医学院店,上海市,上海市上海市,上海市徐汇区东安路130号11幢1楼101室,31.1957139,121.4500013,Shanghai,Shanghai
上海崇明万达广场店,上海市,上海市上海市,上海市崇明区城桥镇崇明大道8388号1层1026A号铺位,31.6252801,121.4167088,Shanghai,Shanghai
上海久光百货2F店,上海市,上海市上海市,上海市静安区南京西路1618号2楼S222单元,31.223684,121.44673,Shanghai,Shanghai
上海尚悦湾广场店,上海市,上海市上海市,上海市浦东新区银城路66号103b室,31.241532,121.509953,Shanghai,Shanghai
上海沁和坊店,上海市,上海市上海市,上海市普陀区丹巴路382号一层的101-1、101-2单元,31.22762108,121.3830643,Shanghai,Shanghai
上海振丰大厦店,上海市,上海市上海市,上海市浦东新区基隆路89号101室,31.35026247,121.5901254,Shanghai,Shanghai
上海天平邻里汇店,上海市,上海市上海市,上海市徐汇区乌鲁木齐南路64弄4号全幢,31.20598817,121.4483374,Shanghai,Shanghai
上海马桥万达店,上海市,上海市上海市,上海市闵行区富岩路121号，1001铺位,31.02303919,121.3731098,Shanghai,Shanghai
上海仲益大厦店,上海市,上海市上海市,上海市静安区南京西路580号,31.230995,121.46601,Shanghai,Shanghai
上海上生新所店,上海市,上海市上海市,上海市长宁区延安西路1262号19幢地上第一层101单元,31.208257,121.427396,Shanghai,Shanghai
上海古北家乐福店,上海市,上海市上海市,上海市长宁区水城南路268号1层28B单元,31.196768,121.393647,Shanghai,Shanghai
上海仁济医院综合楼店,上海市,上海市上海市,上海市浦东新区东方路1630号科研综合楼地下一层B109,31.2076078,121.5228696,Shanghai,Shanghai
上海闵行星河湾店,上海市,上海市上海市,上海市闵行区都会路3788弄商业街2栋101,31.0877075,121.4091139,Shanghai,Shanghai
上海虹桥世界中心店,上海市,上海市上海市,上海市青浦区诸光路1588弄,31.184469,121.301572,Shanghai,Shanghai
上海啦啦宝都店,上海市,上海市上海市,上海市浦东新区新金桥路738号一层131室,31.252815,121.603981,Shanghai,Shanghai
上海徐家汇国际大厦店,上海市,上海市上海市,上海市徐汇区肇嘉浜路1033号1楼101A单元,31.1950767,121.4417821,Shanghai,Shanghai
上海理想未来广场店,上海市,上海市上海市,上海市奉贤区江海路388弄408号1层、412号1层单元,30.910108,121.457819,Shanghai,Shanghai
上海新场石笋里店,上海市,上海市上海市,上海市浦东新区新场镇牌楼东路58号1层、60号1层、62号1层,31.02478607,121.6460195,Shanghai,Shanghai
上海长宁国际发展广场店,上海市,上海市上海市,上海市长宁区凯旋路1398号9幢1层T9-102单元,31.19801587,121.4217407,Shanghai,Shanghai
上海塘沽路店,上海市,上海市上海市,上海市静安区塘沽路831号1层05单元,31.2460442,121.4798427,Shanghai,Shanghai
上海松江乐尚天地二店,上海市,上海市上海市,上海市松江区南乐路456号地上一层2101单元,31.02586,121.296349,Shanghai,Shanghai
上海古北SOHO店,上海市,上海市上海市,上海市长宁区红宝石路188号3幢地下一层B1-16室,31.19748118,121.4041668,Shanghai,Shanghai
上海青浦东渡蛙城西区店,上海市,上海市上海市,上海市青浦区淀山湖大道1088弄118号一、二层L1-29b、L2-26b单元,31.13441056,121.0814393,Shanghai,Shanghai
上海怀盛商业广场店,上海市,上海市上海市,上海市青浦区盈浦街道淀山湖大道381，383，385号,31.14163661,121.0946953,Shanghai,Shanghai
上海城利大厦店,上海市,上海市上海市,上海市静安区江宁路219号地上一层106单元,31.23109627,121.4543016,Shanghai,Shanghai
上海西岸凤巢店,上海市,上海市上海市,上海市徐汇区云锦路683号1楼01-001单元,31.164087,121.459679,Shanghai,Shanghai
上海祝桥天和广场店,上海市,上海市上海市,上海市浦东新区百熙路588弄578号、570号、572号、576号、568号一层商铺4-L102,31.11696658,121.7609221,Shanghai,Shanghai
上海今潮8弄店,上海市,上海市上海市,上海市虹口区上海市虹口区四川北路街道海宁路,31.25114953,121.483955,Shanghai,Shanghai
上海中信泰富3F店,上海市,上海市上海市,上海市静安区南京西路街道中信泰富广场,31.22823852,121.4560064,Shanghai,Shanghai
上海大连路店,上海市,上海市上海市,上海市杨浦区大连路1546号1层104-2 单元,31.27277394,121.5044332,Shanghai,Shanghai
上海松江金地方邻车墩店,上海市,上海市上海市,上海市松江区车墩镇影佳路435号L1-001单元,31.00726986,121.3099301,Shanghai,Shanghai
上海中建锦绣二期店,上海市,上海市上海市,上海市青浦区上海市青浦区上海市青浦区徐民路168弄3号第1层01单元大堂,31.1833792,121.2880111,Shanghai,Shanghai
上海大华时光里店,上海市,上海市上海市,上海市宝山区上海市宝山区场中路4098弄,31.30208586,121.4151585,Shanghai,Shanghai
上海紫竹紫叶广场店,上海市,上海市上海市,上海市闵行区上海市闵行区紫星路488弄129号1F,31.02131067,121.4642429,Shanghai,Shanghai
上海祁连山路山姆会员店,上海市,上海市上海市,上海市宝山区上海市宝山区聚丰园路205号一层,31.31511147,121.382103,Shanghai,Shanghai
上海凯欣豪园店,上海市,上海市上海市,上海市长宁区汇川路68号,31.21674698,121.4175296,Shanghai,Shanghai
上海北郊未来产业园店,上海市,上海市上海市,上海市宝山区萧云路635弄9号-01室,31.44676958,121.3368058,Shanghai,Shanghai
上海静安九百食品城店,上海市,上海市上海市,上海市静安区万航渡路50号1层5号商铺,31.22429806,121.4430857,Shanghai,Shanghai
上海世博文化公园店,上海市,上海市上海市,中国(上海)自由贸易试验区世博大道2467号-N-4,31.18080914,121.4738045,Shanghai,Shanghai
上海阿里中心店,上海市,上海市上海市,上海市闵行区申长路1398弄1_2号102B,31.205912,121.3136659,Shanghai,Shanghai
上海8号桥半淞园店,上海市,上海市上海市,上海市黄浦区斜土东路266号101a单元,31.20711228,121.4861673,Shanghai,Shanghai
上海品尊国际广场B1店,上海市,上海市上海市,上海市普陀区上海市普陀区上海市普陀区铜川路26号地下一层11-3号和11-6号,31.25607206,121.4211087,Shanghai,Shanghai
上海力宝广场店,上海市,上海市上海市,上海市黄浦区淮海中路街道淮海中路222号102室,31.2244577,121.4756906,Shanghai,Shanghai
上海徐虹北路店,上海市,上海市上海市,上海市徐汇区徐虹北路20号1层102室,31.18991419,121.427663,Shanghai,Shanghai
上海漕河泾科技绿洲店,上海市,上海市上海市,上海市闵行区田林路889号第一层5幢108室,31.16257804,121.3892226,Shanghai,Shanghai
上海胜康廖氏大厦店,上海市,上海市上海市,上海市浦东新区上海市浦东新区商城路738号,31.23079353,121.5191692,Shanghai,Shanghai
上海领展企业广场二座店,上海市,上海市上海市,上海市黄浦区淮海中路街道湖滨路202号领展企业广场二座103A室,31.22078409,121.4763403,Shanghai,Shanghai
上海龙湖奉贤天街1F店,上海市,上海市上海市,上海市奉贤区金海公路3800号,30.91437746,121.4969659,Shanghai,Shanghai
上海观海坊店,上海市,上海市上海市,上海市浦东新区惠南镇东门大街260号2幢地上一层1107室,31.0466837,121.7617643,Shanghai,Shanghai
上海东安路店,上海市,上海市上海市,上海市徐汇区东安路259号星巴克咖啡,31.19238407,121.4540577,Shanghai,Shanghai
上海松江贝尚坊店,上海市,上海市上海市,上海市松江区九亭镇沪亭北路350弄1号1层01-2、01-3、01-4室,31.14528004,121.3176012,Shanghai,Shanghai
上海玲珑宾馆店,上海市,上海市上海市,上海市长宁区上海市长宁区延安西路939号1幢底层西间,31.21391988,121.4317465,Shanghai,Shanghai
上海路劲隽悦荟店,上海市,上海市上海市,上海市嘉定区陈家山路1631号一层、1633号一层,31.37624533,121.2292755,Shanghai,Shanghai
上海金地新华道店,上海市,上海市上海市,上海市长宁区番禺路222弄55号地上一层F104单元,31.20764451,121.4265418,Shanghai,Shanghai
上海西部秀苑店,上海市,上海市上海市,上海市普陀区梅川路147号-1 02室,31.23886637,121.4012003,Shanghai,Shanghai
丽江祥和商业广场店,丽江市,云南省丽江市,云南省丽江市古城区玉雪大道祥和商业广场C栋一楼星巴克（祥和店）,26.85326886,100.2300525,Yunnan,Lijiang
丽江古城大水车店,丽江市,云南省丽江市,云南省丽江市古城区新义街积善巷84号,26.8759546,100.233958,Yunnan,Lijiang
丽江5596,丽江市,云南省丽江市,云南省丽江市古城区祥和街278号,26.86528568,100.2358575,Yunnan,Lijiang
丽江国际购物广场店,丽江市,云南省丽江市,云南省丽江市古城区福慧路618号B101铺,26.87700906,100.2291256,Yunnan,Lijiang
保山吾悦广场店,保山市,云南省保山市,云南省保山市隆阳区永昌路西侧、拱北路南侧、下村街东侧保山吾悦广场零售商区第壹层1025-1单元,25.13695135,99.19281006,Yunnan,Baoshan
大理泰业国际广场店,大理市,云南省大理市,云南省大理市下关镇建设东路21号14#楼购物中心1号门,25.58595018,100.2250851,Yunnan,Dali
大理红龙井店,大理市,云南省大理市,云南省大理市古城红龙井商业街区红龙巷,25.68995994,100.1615057,Yunnan,Dali
大理爱琴海购物公园店,大理市,云南省大理市,云南省大理市大理市下关镇鸡足山路2号大理爱琴海购物公园LG1010号铺,25.60971978,100.227778,Yunnan,Dali
文山光大广场店,文山市,云南省文山市,云南省文山市文山市开化街道东风路70号1-2-9号铺,23.36826413,104.2508286,Yunnan,Wenshan
昆明翠湖店,昆明市,云南省昆明市,云南省昆明市五华区翠湖南路16-17号1幢,25.04710813,102.7053887,Yunnan,Kunming
昆明同德广场店,昆明市,云南省昆明市,昆明市盘龙区北京路928号 同德广场一层,25.067873,102.723952,Yunnan,Kunming
昆明恒隆广场店,昆明市,云南省昆明市,东风路北京路交叉口恒隆广场负一楼,25.03695644,102.7203065,Yunnan,Kunming
昆明海源高新天地店,昆明市,云南省昆明市,云南省昆明市五华区昆明国家高新技术产业开发区科高路923号,25.07334049,102.6575482,Yunnan,Kunming
昆明安宁吾悦广场门店,昆明市,云南省昆明市,云南省昆明市安宁市连然街道建兴巷1号昆明安宁吾悦广场,24.92504556,102.4833124,Yunnan,Kunming
昆明同德广场2店,昆明市,云南省昆明市,云南省昆明市盘龙区联盟街道北京路928号昆明同德广场A5-B1-44号铺,25.06719381,102.7233267,Yunnan,Kunming
昆明大都店,昆明市,云南省昆明市,云南省昆明市官渡区彩云北路3567号大都商业广场一层67466-001商铺,24.97050241,102.7688224,Yunnan,Kunming
昆明红星爱琴海店,昆明市,云南省昆明市,昆明市西山区广福路488号红星宜居广场A1地块B座F1001号商铺,24.99276,102.684282,Yunnan,Kunming
昆明金鹰天地店,昆明市,云南省昆明市,昆明市五华区威远路金鹰广场首层1-01A,25.04031182,102.7145243,Yunnan,Kunming
昆明机场III店,昆明市,云南省昆明市,昆明市官渡区长水机场出发安检内,25.09754031,102.9287946,Yunnan,Kunming
昆明砂之船店,昆明市,云南省昆明市,云南省安宁市砂之船奥特莱斯一楼往喷泉广场楼梯口,24.91811789,102.5767699,Yunnan,Kunming
昆明柏联广场店,昆明市,云南省昆明市,昆明市三市街6号柏联广场一楼119号铺PC：650021,25.03564803,102.7104177,Yunnan,Kunming
昆明美辰百货店,昆明市,云南省昆明市,云南省昆明市人民中路富春街98号,25.043375,102.701345,Yunnan,Kunming
昆明七彩俊园分店,昆明市,云南省昆明市,云南省昆明市盘龙区白塔路339号七彩Me Town购物中心1楼正门右侧,25.048524,102.726217,Yunnan,Kunming
昆明呈贡万达广场店,昆明市,云南省昆明市,云南省昆明市呈贡区乌龙街道彩云南路1666号万达广场1层1021号铺位,24.87177833,102.8289306,Yunnan,Kunming
昆明北城天地店,昆明市,云南省昆明市,云南省昆明市盘龙区金辰街道办事处北城天地商业街区,25.09152603,102.7457929,Yunnan,Kunming
昆明新城吾悦店,昆明市,云南省昆明市,云南省昆明市王筇路与沙河路交叉口五华吾悦广场1楼1号门旁,25.0894127,102.6596135,Yunnan,Kunming
昆明正义坊店,昆明市,云南省昆明市,云南省昆明市五华区正义路西侧昆明老街正义坊A1商业2号附楼1—2层（又称钱王街1号）,25.0416121,102.7088995,Yunnan,Kunming
昆明大悦城店,昆明市,云南省昆明市,昆明市西山区环城南路616号昆明大悦城地上一层3-1-03单元,25.02305505,102.71366,Yunnan,Kunming
昆明西山万达广场店,昆明市,云南省昆明市,云南省昆明市西山区前兴路888号 万达广场地面1层1026铺,25.007043,102.710332,Yunnan,Kunming
昆明俊发中心店,昆明市,云南省昆明市,云南省昆明市盘龙区北京路987号俊发中心1层1A单元,25.06333426,102.7235133,Yunnan,Kunming
昆明悦云天地购物中心店,昆明市,云南省昆明市,云南省昆明市人民西路277号悦云天地购物中心零售商区地区上一层110单元,25.04425161,102.68098,Yunnan,Kunming
昆明新迎新城门店,昆明市,云南省昆明市,云南省昆明市盘龙区白龙路265号,25.053037,102.740028,Yunnan,Kunming
昆明西城COHO店,昆明市,云南省昆明市,云南省昆明市滇缅大道西城COHO一层,25.06385229,102.654891,Yunnan,Kunming
昆明南亚风情店,昆明市,云南省昆明市,昆明市西山区滇池路南亚风情第一Mall商业广场首层D02-D03号铺,25.01000821,102.6841062,Yunnan,Kunming
昆明昆百大新西南店,昆明市,云南省昆明市,云南省昆明市五华区护国街道人民中路昆百大·新西南商场第一层E01F13号,25.0420111,102.7150977,Yunnan,Kunming
昆明顺城广场店,昆明市,云南省昆明市,昆明市五华区东风西路13号顺城购物中心一楼A区A1-03A,25.03647647,102.7069944,Yunnan,Kunming
昆明世纪金源分店,昆明市,云南省昆明市,云南省昆明市官渡区金源大道1号金源时代购物中心C区一楼,24.97792464,102.7641504,Yunnan,Kunming
昆明七彩云南第一城店,昆明市,云南省昆明市,云南省昆明市呈贡区彩云南路985号七彩云南第一城F1-27,24.87793704,102.8257865,Yunnan,Kunming
昆明邦利嘉年华店,昆明市,云南省昆明市,昆明市霖雨路288号嘉年华商业广场,25.095128,102.7361944,Yunnan,Kunming
昆明金格奥特莱斯店,昆明市,云南省昆明市,云南省昆明市滇池国家旅游度假区前卫西路19号(公园1903奥特莱斯)零售商业区地上一层F1028、F,24.98504,102.677353,Yunnan,Kunming
昆明滨江俊园店,昆明市,云南省昆明市,昆明市盘龙区白云路与万华路口 滨江俊园2期 裙楼1-05,25.067053,102.717232,Yunnan,Kunming
昆明欣都龙城分店,昆明市,云南省昆明市,昆明市北京路1079欣都龙城0层,25.08032166,102.7326444,Yunnan,Kunming
昆明富康城店,昆明市,云南省昆明市,云南省昆明市官渡区昆明经济技术开发区龙辉路206号乐悦广场一层29-31号,24.96803677,102.7931231,Yunnan,Kunming
昆明南悦城店,昆明市,云南省昆明市,昆明市官渡区广福路1689号南悦城一栋一层101、102B单元南悦城商场入口一楼,24.97900739,102.7136171,Yunnan,Kunming
昆明汇都金格门店,昆明市,云南省昆明市,云南省昆明市盘龙区白塔路131号汇都国际B座一楼星巴克,25.03581263,102.7259374,Yunnan,Kunming
昆明呈贡吾悦广场店,昆明市,云南省昆明市,昆明市呈贡新区彩云中路与祥和街交汇处呈贡吾悦广场第一层的1060-2号商铺星巴克,24.88788664,102.8251755,Yunnan,Kunming
昆明和谐世纪店,昆明市,云南省昆明市,云南省昆明市五华区和谐世纪广场B座1层112号商铺,25.10185302,102.7328181,Yunnan,Kunming
昆明金地悦天下店,昆明市,云南省昆明市,昆明市西山区永昌街道办事处马家社区恒泰城（金地悦天下）地上一层的L101、L102、L103商铺,25.00864325,102.7020192,Yunnan,Kunming
昆明市星耀广场店,昆明市,云南省昆明市,云南省昆明市官渡区云南省昆明市官渡区矣六街道办事处体育城社区星耀广场,24.94685463,102.7679014,Yunnan,Kunming
昆明海伦堡店,昆明市,云南省昆明市,云南省昆明市官渡区广福路与金源路交叉口海伦广场零售商区第一层A114单元,24.967122,102.741707,Yunnan,Kunming
昆明新世界百货店,昆明市,云南省昆明市,昆明市五华区青年路东风西路交叉口,25.03769631,102.7159809,Yunnan,Kunming
昆明机场Ⅱ店,昆明市,云南省昆明市,云南省昆明长水国际机场安检内F3-CA-F-04号商铺,25.09930859,102.9311603,Yunnan,Kunming
昆明瑞鼎城爱琴海门店,昆明市,云南省昆明市,云南省昆明市白云路段168号瑞鼎城地上一层F1027单元,25.054079,102.741405,Yunnan,Kunming
昆明旭东K9中心店,昆明市,云南省昆明市,昆明市西山区滇池路384号滇池时代广场1号楼（B座）第一层,25.01114766,102.6843535,Yunnan,Kunming
昆明融创文旅城店,昆明市,云南省昆明市,云南省昆明市西山区马街街道积善路36号昆明融创文旅城步行商业街D10幢1层D10-1-1a单元,25.01435373,102.6506281,Yunnan,Kunming
昆明宜家门店,昆明市,云南省昆明市,云南省昆明市五华区普吉街道王筇路与小屯路交叉口昆明宜家家居L1层01A23,25.08742565,102.665863,Yunnan,Kunming
昆明机场5店国内到达店,昆明市,云南省昆明市,云南省昆明市官渡区大板桥街道机场东路64号昆明长水国际机场T1航站楼,25.09667074,102.926901,Yunnan,Kunming
昆明北辰财富中心店,昆明市,云南省昆明市,云南省昆明市盘龙区金辰街道北辰财富中心北辰财富中心文化艺术广场,25.08124082,102.7336049,Yunnan,Kunming
昭通吾悦广场店,昭通市,云南省昭通市,云南省昭通市昭阳区二环西路与二环南路交叉口东北侧昭通吾悦广场购物中心零售商区的第壹层的1037单元,27.32282244,103.6967754,Yunnan,Zhaotong
普洱创基尚城店,普洱市,云南省普洱市,思茅区林源路666号创基尚城,22.76818626,100.9751153,Yunnan,Puer
景洪融创茂店,景洪市,云南省景洪市,西双版纳景洪市北环路融创茂,22.01468889,100.7664943,Yunnan,Jinghong
曲靖金都广场店,曲靖市,云南省曲靖市,麒麟区寥廓南路218号雄业218购物公园,25.49070866,103.7919831,Yunnan,Qujing
曲靖市万达广场店,曲靖市,云南省曲靖市,曲靖市经济开发区万达广场1A018,25.51906135,103.7577957,Yunnan,Qujing
玉溪美佳华广场店,玉溪市,云南省玉溪市,云南省玉溪市红塔区凤凰路街道红塔大道美佳华商业广场,24.34413488,102.5426692,Yunnan,Yuxi
乌兰察布万达广场店,乌兰察布市,内蒙古自治区乌兰察布市,内蒙古省乌兰察布市集宁区泰昌南路东侧、爱民西街南侧乌兰察布万达广场零售商区的地上二层1B001-1B002A号铺位,40.99847599,113.1553602,Neimenggu,Wulanchabu
乌兰浩特万达广场店,乌兰浩特市,内蒙古自治区乌兰浩特市,内蒙古省乌兰浩特市天骄办事处万达广场5号商业6-5-38-5地面一层1032号铺位万达广场一层1032铺位星巴克咖啡,46.08839739,122.0285797,Neimenggu,Ulanhot
乌海万达广场店,乌海市,内蒙古自治区乌海市,内蒙古自治区乌海市海勃湾区人民南路37号乌海万达广场一层1F 15A-A号,39.6590042,106.8220371,Neimenggu,Wuhai
包头万达广场咖啡店,包头市,内蒙古自治区包头市,包头市青山区青年路26号万达广场1层173B和175号,40.65835056,109.8530453,Neimenggu,Baotou
包头维多利咖啡店,包头市,内蒙古自治区包头市,包头市昆区钢铁大街96号东方红CBD商业广场一层103号,40.6575374,109.8137015,Neimenggu,Baotou
包头百货大楼店,包头市,内蒙古自治区包头市,包头市昆都仑区钢铁大街67号包百大楼西门一楼,40.658956,109.815637,Neimenggu,Baotou
包头苏宁广场店,包头市,内蒙古自治区包头市,包头市昆区钢铁大街与市府东路交汇处向西100米包头苏宁广场地上一层107A单元,40.65712303,109.8432074,Neimenggu,Baotou
包头市维多利摩尔城店,包头市,内蒙古自治区包头市,包头市巴彦塔拉大街与工业路交汇处维多利摩尔城一层星巴克咖啡,40.57637993,110.0314665,Neimenggu,Baotou
包头东河国际机场店,包头市,内蒙古自治区包头市,内蒙古省包头市东河区二里半飞机场国内航站楼航站楼隔离区内8号登机口斜对面、安检通道西侧商业区域项目S9,40.566707,110.002644,Neimenggu,Baotou
包头市昆区吾悦广场店,包头市,内蒙古自治区包头市,包头市昆都仑区林荫南路与稀土大街交汇处吾悦广场地上一层的1065号单元,40.61876153,109.8191911,Neimenggu,Baotou
包头九原万达广场店,包头市,内蒙古自治区包头市,内蒙古省包头市九原区赛汗街道办事处沙河街301号包头九原万达广场1-101,40.60637772,109.9518156,Neimenggu,Baotou
呼伦贝尔伊仕丹广场店,呼伦贝尔市,内蒙古自治区呼伦贝尔市,内蒙古省呼伦贝尔市海拉尔区正阳街道桥头街11号伊仕丹购物广场一层,49.21385122,119.7473609,Neimenggu,Hulunbeir
呼和浩特成吉思汗西街店,呼和浩特市,内蒙古自治区呼和浩特市,内蒙古呼和浩特市回民区成吉思汗西街与阿拉善北路交叉口回民区万达广场地面一层1029号和1030号铺位,40.83189674,111.6093653,Neimenggu,Hohhot
呼和浩特市维多利广场店,呼和浩特市,内蒙古自治区呼和浩特市,内蒙古省呼和浩特市新城区东街街道新华东街8号维多利国际广场一层,40.82792027,111.6983199,Neimenggu,Hohhot
呼和浩特民族商场咖啡店,呼和浩特市,内蒙古自治区呼和浩特市,内蒙古自治区呼和浩特市回民区中山西路7号,40.81343685,111.66613,Neimenggu,Hohhot
呼和浩特东城万达广场店,呼和浩特市,内蒙古自治区呼和浩特市,内蒙古呼和浩特赛罕区新华东街26号万达广场,40.83608674,111.7350582,Neimenggu,Hohhot
呼和浩特白塔机场店,呼和浩特市,内蒙古自治区呼和浩特市,呼和浩特市赛罕区机场路白塔机场航站楼隔离区9号登机口对面,40.85570254,111.8231672,Neimenggu,Hohhot
呼和浩特新华东街咖啡店,呼和浩特市,内蒙古自治区呼和浩特市,呼市赛罕区新华东街62号零售商区地上一层A0123和A0124,40.83067579,111.7099425,Neimenggu,Hohhot
呼和浩特凯德店,呼和浩特市,内蒙古自治区呼和浩特市,呼和浩特市玉泉区鄂尔多斯大街金宇新天地A座1层01-14号,40.79741701,111.6792011,Neimenggu,Hohhot
呼和浩特市白塔机场2店,呼和浩特市,内蒙古自治区呼和浩特市,内蒙古省呼和浩特市赛罕区空港大道候机楼14号登机口对面,40.8549161,111.8204784,Neimenggu,Hohhot
呼和浩特振华购物中心店,呼和浩特市,内蒙古自治区呼和浩特市,呼和浩特振华购物中心呼和浩特回民区锡林郭勒北路呼和浩特振华购物中心一层,40.81868104,111.6679144,Neimenggu,Hohhot
呼和浩特海亮广场店,呼和浩特市,内蒙古自治区呼和浩特市,呼和浩特中山西路1号，呼和浩特维多利时代城一层003号商铺,40.81561663,111.6697994,Neimenggu,Hohhot
巴彦淖尔维多利广场店,巴彦淖尔市,内蒙古自治区巴彦淖尔市,内蒙古省巴彦淖尔市临河区团结办事处第十九街坊新华西街万锦国际广场1F的123铺、124铺及单元101号部分,40.74693184,107.3990822,Neimenggu,Bayannur
赤峰市万悦城店,赤峰市,内蒙古自治区赤峰市,赤峰市昭乌达路94号维多利万悦城1层05单元,42.27282,118.954285,Neimenggu,Chifeng
赤峰松山万达广场店,赤峰市,内蒙古自治区赤峰市,内蒙古省赤峰市松山区友谊大街与迎金路交汇万达广场一层星巴克咖啡处赤峰松山万达广场零售商区的步行街星巴克咖啡F层1020号铺位,42.295532,118.91613,Neimenggu,Chifeng
